date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-26 05:00:24,TooManyBirdsOFC,,0,0,0,"Bird Squad Backpack! Only available on my Society6 right now! Get it here: https://society6.com/product/too-many-birds-bird-squad-12251195_backpack?sku=s6-11450185p63a209v733 #TooManyBirds #birb #pet #cute #fashion",,,#TooManyBirds #birb #pet #cute #fashion,1265145742261248000,https://twitter.com/TooManyBirdsOFC/status/1265145742261248000
2020-05-26 04:59:59,mandrews1961,,0,0,1,"Lost Pet Alert: , 75248. ""JACKSON"" DSH #cat #pet #lostpet: https://bit.ly/2zlCSb9",,,#cat #pet #lostpet,1265145633884844032,https://twitter.com/mandrews1961/status/1265145633884844032
2020-05-26 04:54:39,VeeKay2510,,0,0,1,"My best friends . . #dogs #pet #mixedbreed #beagle #rescuedog #adoptdontshop #dogsarefamily #dogsaremensbestfriend #dogsarenotfood https://www.instagram.com/p/CAo239YHL3G/?igshid=11xhlv1fy3c9q",,,#dogs #pet #mixedbreed #beagle #rescuedog #adoptdontshop #dogsarefamily #dogsaremensbestfriend #dogsarenotfood,1265144291606831104,https://twitter.com/VeeKay2510/status/1265144291606831104
2020-05-26 04:15:48,smallcappick,,0,0,2,"#I3E @i3energy #PETREL #PET oil still rising ",,@i3energy,#I3E #PETREL #PET,1265134514700943361,https://twitter.com/smallcappick/status/1265134514700943361
2020-05-26 04:03:38,micortazonzz1,,0,6,3,"I need a doctors help! If not they will kill me. PLEASE HELP #dog #pet #rescue #Monday #Tuesday #GivingTuesday #GoodMorningTwitterWorld #pup #pal #injured https://twitter.com/Ash_Pro1/status/1264563246968733696",,,#dog #pet #rescue #Monday #Tuesday #GivingTuesday #GoodMorningTwitterWorld #pup #pal #injured,1265131453890703360,https://twitter.com/micortazonzz1/status/1265131453890703360
2020-05-26 03:59:37,micortazonzz1,,0,1,1,"EXPERIENCED FOSTER NEEDED #Philadelphia #PA I die tomorrow if no Foster or adopter steps up!! #AdoptDontShop #FOSTER #Paws #dog #pet #pibble #family https://twitter.com/unicorndreams99/status/1265090918278971393",,,#Philadelphia #PA #AdoptDontShop #FOSTER #Paws #dog #pet #pibble #family,1265130443868794881,https://twitter.com/micortazonzz1/status/1265130443868794881
2020-05-26 03:56:11,CatsRaising,,0,0,1,"Episode1 Cats Family |#cats #catsofinstagram #cat #of #catstagram #instagram #catlover #catlovers #instacat #meow #pets #catlife #kittens #kitten #kitty #catoftheday #cute #love #world #pet #dogs #animals #gatos #gato #adoptdontshop #lovecats #cutecats #catsagram #instacats #bhfy",,,#cats #catsofinstagram #cat #of #catstagram #instagram #catlover #catlovers #instacat #meow #pets #catlife #kittens #kitten #kitty #catoftheday #cute #love #world #pet #dogs #animals #gatos #gato #adoptdontshop #lovecats #cutecats #catsagram #instacats #bhfy,1265129581133967360,https://twitter.com/CatsRaising/status/1265129581133967360
2020-05-26 03:32:56,FreedomAmazing,,0,0,1,"Top 10 Best Dog Treats In 2020 https://dogblogmagic.com/top-10-best-dog-treats-in-2020/ #instadog #doglover #dogoftheday #pet #doglovers #doglife #puppylove",,,#instadog #doglover #dogoftheday #pet #doglovers #doglife #puppylove,1265123727970189312,https://twitter.com/FreedomAmazing/status/1265123727970189312
2020-05-26 03:29:42,AprilBandito,,0,0,3,"Could you please vote for me? Thank you so much! #please #vote #local #pet April Bandito https://1.shortstack.com/v9kFGS/rfT0P?w=81714529&amp;e=246875287",,,#please #vote #local #pet,1265122917018415104,https://twitter.com/AprilBandito/status/1265122917018415104
2020-05-26 03:02:31,MorphMarket,,0,0,3,"Snow Lemon Frost Het Typhoon Female Leopard Gecko by KO Gecko, $450 #geckos #herp #pet #reptiles #morphs #herps https://www.morphmarket.com/us/c/reptiles/lizards/leopard-geckos/346994?utm_source=twitter&amp;utm_medium=post&amp;utm_content=346994&amp;utm_campaign=twitter-featured-ad",,,#geckos #herp #pet #reptiles #morphs #herps,1265116075500371968,https://twitter.com/MorphMarket/status/1265116075500371968
2020-05-26 03:02:25,beraudmode,,0,0,0,"“¡Por favor!” (BenHur) #pet #dogs #bestfriends #coffee #eyes #sad https://www.instagram.com/p/CAoqCIOhrD1/?igshid=dvb7akxs7i6m",,,#pet #dogs #bestfriends #coffee #eyes #sad,1265116049030017024,https://twitter.com/beraudmode/status/1265116049030017024
2020-05-26 03:00:00,akitainu6roku,,8,5,152,"【YouTube】Roku FILM Vol.01 (Music / 星野源 - Week End) #akitainu #akitadog #dogs #japanesedog #tokyo #秋田犬 #星野源 #GenHoshino #youtube #pet #dogoftehday #doglover",,,#akitainu #akitadog #dogs #japanesedog #tokyo #GenHoshino #youtube #pet #dogoftehday #doglover,1265115440675786756,https://twitter.com/akitainu6roku/status/1265115440675786756
2020-05-26 02:57:05,bunnymoonevents,,0,1,10,"Rainbow sure knows how to throw a party! #rabbit #rabbits #rabbitlove #rabbitlife #bunny #bunnies #bunnylove #bunnylovers #bunnyrabbit #bunnylife #pet #pets #cute",,,#rabbit #rabbits #rabbitlove #rabbitlife #bunny #bunnies #bunnylove #bunnylovers #bunnyrabbit #bunnylife #pet #pets #cute,1265114706412474368,https://twitter.com/bunnymoonevents/status/1265114706412474368
2020-05-26 02:54:05,MeowMoeDotCom,,0,9,19,"This is #Abby the #Tabby. She #Loves to #Cuddle and #Frequently #Asks for #Belly #Rubs! #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/641237/this-is-abby-the-tabby-she-loves-to-cuddle-and-frequently-asks-for-belly-rubs/",,,#Abby #Tabby #Loves #Cuddle #Frequently #Asks #Belly #Rubs #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1265113953396555776,https://twitter.com/MeowMoeDotCom/status/1265113953396555776
2020-05-26 02:50:04,MeowMoeDotCom,,0,3,15,"My #Boyfriends #Kitten is so #Angy #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/641235/my-boyfriends-kitten-is-so-angy/",,,#Boyfriends #Kitten #Angy #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1265112942820962306,https://twitter.com/MeowMoeDotCom/status/1265112942820962306
2020-05-26 02:50:03,IJRheum,,0,5,6,"#Cutting Edge Technologies in the #Imaging of #Spondyloarthritis The role of #PET, #DECT and #MRI http://ow.ly/hDym50zOqJZ",,,#Cutting #Imaging #Spondyloarthritis #PET #DECT #MRI,1265112938660139011,https://twitter.com/IJRheum/status/1265112938660139011
2020-05-26 02:41:05,MeowMoeDotCom,,0,2,5,"When I Call my Kitten, He Answers! The Best Cute Meow ... #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos https://www.meowmoe.com/641229/when-i-call-my-kitten-he-answers-the-best-cute-meow-%ec%9d%b4%eb%a6%84%ec%9d%84-%eb%b6%80%eb%a5%b4%eb%a9%b4-%ed%81%ac%ea%b2%8c-%eb%8c%80%eb%8b%b5%ed%95%98%eb%8a%94-%eb%98%91%eb%98%91%ed%95%9c/",,,#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos,1265110681021546496,https://twitter.com/MeowMoeDotCom/status/1265110681021546496
2020-05-26 02:40:16,BidNowPetSupply,,0,0,0,"Petsmart KONG Comfort Padded Dog Collar Green NEW animal Small NWT http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338109334&amp;item=402267183104&amp;vectorid=229466&amp;lgeo=1#pet #petsupplies #pet #dog #cat #ebay #ad",,,#petsupplies #pet #dog #cat #ebay #ad,1265110476159160320,https://twitter.com/BidNowPetSupply/status/1265110476159160320
2020-05-26 02:31:07,MorphMarket,,0,0,0,"""Some Help Identifying This Girls Morph?"" reply by eaglereptiles #ballpythons #identification #genetics #herp #pet ",,,#ballpythons #identification #genetics #herp #pet,1265108171531698178,https://twitter.com/MorphMarket/status/1265108171531698178
2020-05-26 02:28:38,Save_Being,,0,0,1,"#Day2 Lit us to continue servings strays livings On being Second Day, we fed around 40 strays with brown bread &amp; biscuits. Thankyou of valuable Support #help #animal #feedstrays #nature #art #pet #living #happy #blessed #art #save #bird #artist #doctors #pandemic #earth",,,#Day2 #help #animal #feedstrays #nature #art #pet #living #happy #blessed #art #save #bird #artist #doctors #pandemic #earth,1265107547893174273,https://twitter.com/Save_Being/status/1265107547893174273
2020-05-26 02:26:09,ChristinaKottm2,,0,0,3,"Oh, hello there! #cats #InTheGarden #BlackCat #pet #furryfriends #meow",,,#cats #InTheGarden #BlackCat #pet #furryfriends #meow,1265106923520581633,https://twitter.com/ChristinaKottm2/status/1265106923520581633
2020-05-26 02:22:21,animal_supply,,0,0,0,"#pet #love Carry Cart Draw-bar Box Dog Stroller Carrier Pet Travelling Dog Pet Knapsack Walking Shopping Trolley 58x38x32cm Kennel Parm",,,#pet #love,1265105964593639424,https://twitter.com/animal_supply/status/1265105964593639424
2020-05-26 02:15:47,KristenMorgen,,0,0,0,"Milo’s favorite spot to nap during the day is the sun spot under my desk. Love him! . . . #catsofinstagram #blackcat #petlovers #catoftheday #pet #writingbuddy #petlovers #aboutme #personallife #catlovers https://www.instagram.com/p/CAoksbyAOSy/?igshid=1l9iivpyiip18",,,#catsofinstagram #blackcat #petlovers #catoftheday #pet #writingbuddy #petlovers #aboutme #personallife #catlovers,1265104313069834241,https://twitter.com/KristenMorgen/status/1265104313069834241
2020-05-26 02:13:32,fiditoboutique,,0,0,0,"#pet #hound Rechargeable Cordless Quiet Pet Grooming Set https://fiditoboutique.com/rechargeable-cordless-quiet-pet-grooming-set/",,,#pet #hound,1265103745660022784,https://twitter.com/fiditoboutique/status/1265103745660022784
2020-05-26 01:33:00,Sunset008,,0,0,0,"Beehive Leggings #fashion #pet $86.90 ➤ https://tinyurl.com/ycuny4qw",,,#fashion #pet,1265093547730120704,https://twitter.com/Sunset008/status/1265093547730120704
2020-05-26 01:27:47,sciencebot_gms,,0,0,0,"It amazed me. What about you? #Positron #Emission #Tomography (#PET). @gmsciencein #science https://gmsciencein.com/2017/09/27/positron-emission-tomography-pet/ #347963865598",,@gmsciencein,#Positron #Emission #Tomography #PET #science,1265092233830727680,https://twitter.com/sciencebot_gms/status/1265092233830727680
2020-05-26 01:19:58,probadov87,,0,0,0,"#pet PetSafe® Freedom Patio Panel, 76 3/4 "" to 81"", Small, White https://birdsuppliesshop.com/product/petsafe-freedom-patio-panel-76-34-to-81-small-white/",,,#pet,1265090266396065792,https://twitter.com/probadov87/status/1265090266396065792
2020-05-26 01:17:25,mastercartoon3,,0,0,0,"A great work, right? Check this out!! Do you have a bird? Let's create cartoon for your bird . . . #cartoon #cartoons #bird #yellowcartoon #mastercartoon #pet #petcartoon",,,#cartoon #cartoons #bird #yellowcartoon #mastercartoon #pet #petcartoon,1265089625812373505,https://twitter.com/mastercartoon3/status/1265089625812373505
2020-05-26 01:15:10,RanovaCo,,0,0,0,"#petfood #pet #cats #dogs #pettreats Today is day to grab food from each other's plates! The reason is that Freeze-dried Salmon 50g is so delicious! https://bit.ly/3edxHbU",,,#petfood #pet #cats #dogs #pettreats,1265089058889482241,https://twitter.com/RanovaCo/status/1265089058889482241
2020-05-26 01:06:33,wanasaimm,,1,0,5,"My dog, MaGoldy #dogs #dogsofinstagram #dog #dogstagram #instadog #doglover #dogoftheday #pets #doglovers #love #puppies #instagram #cute #pet #of #doglife #dogsofinsta #puppylove #doggo #ilovemydog #animals #adoptdontshop #petstagram #dogslife #doggy #bhfyp",,,#dogs #dogsofinstagram #dog #dogstagram #instadog #doglover #dogoftheday #pets #doglovers #love #puppies #instagram #cute #pet #of #doglife #dogsofinsta #puppylove #doggo #ilovemydog #animals #adoptdontshop #petstagram #dogslife #doggy #bhfyp,1265086889540726784,https://twitter.com/wanasaimm/status/1265086889540726784
2020-05-26 01:02:30,MorphMarket,,0,0,15,"Pastel Butter Tristripe Female Ball Python by Simpson Exotics, $4000 #snakes #pets #morph #herps #morphs #pet #herp https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/347224?utm_source=twitter&amp;utm_medium=post&amp;utm_content=347224&amp;utm_campaign=twitter-featured-ad",,,#snakes #pets #morph #herps #morphs #pet #herp,1265085871348494336,https://twitter.com/MorphMarket/status/1265085871348494336
2020-05-26 01:01:26,robertogarza52,,0,0,1,"#smirnoff @SmirnoffSA #MemorialDay2020 #lockdown #pet #Dog #doggy #vodka Smirnoff Vodka kinda a day. My future so bright I gotta wear shades.",,@SmirnoffSA,#smirnoff #MemorialDay2020 #lockdown #pet #Dog #doggy #vodka,1265085602023780353,https://twitter.com/robertogarza52/status/1265085602023780353
2020-05-26 01:00:45,SkyeHerber,,0,0,1,"Guess I’m a chair now... . . #dog #doberman #lapdog #chair #pet #doggo #bigdoggo #woofer #happy",,,#dog #doberman #lapdog #chair #pet #doggo #bigdoggo #woofer #happy,1265085430820679680,https://twitter.com/SkyeHerber/status/1265085430820679680
2020-05-26 01:00:37,InvestorStephon,,0,0,0,"52-Year-Old Woman Creates Miniature Lockdown Scenes With Her Hamsters http://www.boredpanda.com/lockdown-scenes-hamsters-miniatures-beverly-borrill/ #petlover #petnutrition #pethealth #petlife #petlovers #Pets #pet #lifeofpets",,,#petlover #petnutrition #pethealth #petlife #petlovers #Pets #pet #lifeofpets,1265085398822400000,https://twitter.com/InvestorStephon/status/1265085398822400000
2020-05-26 01:00:23,bdragoninfo,,0,0,2,"#Pet #BeardedDragon tail injuries can be a sign of husbandry related problems like overcrowding, mixing of sizes &amp; too little food.",,,#Pet #BeardedDragon,1265085338705412102,https://twitter.com/bdragoninfo/status/1265085338705412102
2020-05-26 01:00:05,MeowMoeDotCom,,0,3,13,"#Lazy #Sunday with #Sammy #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe https://www.meowmoe.com/641184/lazy-sunday-with-sammy/",,,#Lazy #Sunday #Sammy #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe,1265085264143278080,https://twitter.com/MeowMoeDotCom/status/1265085264143278080
2020-05-26 00:56:00,XRoadsCharlie,,0,0,0,"""The Boss"" is still not satisfied, she wants to know when I""ll have this mess cleaned up so she can nap on the bed again. #cat #cats #catsofinstagram #catstagram #pet #pets #petsofinstagram #petstagram #kitty @… https://www.instagram.com/p/CAobkMJBaFa/?igshid=4pzrwvz96n3l",,,#cat #cats #catsofinstagram #catstagram #pet #pets #petsofinstagram #petstagram #kitty,1265084236446531590,https://twitter.com/XRoadsCharlie/status/1265084236446531590
2020-05-26 00:51:21,BrendaPerrott,NYPDchaplains,0,4,2,"#PETHOTLINE #cats #dogs #birds #pets #pet #Help If you are having trouble feeding your pets or otherwise caring for them in #NYC please call this number and see if they can help.",,,#PETHOTLINE #cats #dogs #birds #pets #pet #Help #NYC,1265083065140948998,https://twitter.com/BrendaPerrott/status/1265083065140948998
2020-05-26 00:50:26,olk9phx,,0,0,0,"Can we help you with something? #stellatheprettyfrenchie #paysonthehandsomepug #dog #dogs #puppy #pup #cute #olk9phx #instagood #dogs_of_instagram #pet #pets #animal #animals #petstagram #petsagram #dogsitting… https://www.instagram.com/p/CAoa7LRHGH4/?igshid=p9kz346zodq2",,,#stellatheprettyfrenchie #paysonthehandsomepug #dog #dogs #puppy #pup #cute #olk9phx #instagood #dogs_of_instagram #pet #pets #animal #animals #petstagram #petsagram #dogsitting,1265082833988718597,https://twitter.com/olk9phx/status/1265082833988718597
2020-05-26 00:43:51,pandhadha,,0,0,0,"know Miyabi daughter of the devil #sphynxcat #elfsphynx #catsofinstagram #catlife #catlovers #pet @Menganti, Jawa Timur, Indonesia https://www.instagram.com/p/CAoaLAlJY2_/?igshid=5mtdcxm49l9v",,,#sphynxcat #elfsphynx #catsofinstagram #catlife #catlovers #pet,1265081177507061763,https://twitter.com/pandhadha/status/1265081177507061763
2020-05-26 00:42:07,Ovalfuenf,MetalPoisoning,0,0,1,"BUDDY, #Greyhound, male, *3/2015 #4rehoming as #pet #dog in the #UK",,,#Greyhound #4rehoming #pet #dog #UK,1265080740468928518,https://twitter.com/Ovalfuenf/status/1265080740468928518
2020-05-26 00:40:05,BidNowPetSupply,,0,0,0,"Authentic Gucci Dog Bed new Tom Ford Incredible long hair goat skin fur rare http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338109334&amp;item=124194477296&amp;vectorid=229466&amp;lgeo=1#pet #petsupplies #pet #dog #cat #ebay #ad",,,#petsupplies #pet #dog #cat #ebay #ad,1265080228017307648,https://twitter.com/BidNowPetSupply/status/1265080228017307648
2020-05-26 00:37:07,Bhodson5,,0,0,1,"Clementine was having a real hard time finding a place to potty in this rain. After several minutes we decided these bushes were the safest bet! #dogsofinstagram #rain #dog #potty #pet #love #family https://www.instagram.com/p/CAoZZvujypf/?igshid=1dq9rz3mza7ob",,,#dogsofinstagram #rain #dog #potty #pet #love #family,1265079481166954498,https://twitter.com/Bhodson5/status/1265079481166954498
2020-05-26 00:31:14,MorphMarket,,0,0,1,"""Wat You Lookin At?"" by welshmorphology #colubrids #herps #reptiles #pet #pets",,,#colubrids #herps #reptiles #pet #pets,1265078003131985921,https://twitter.com/MorphMarket/status/1265078003131985921
2020-05-26 00:30:57,experien_CEZ,,0,1,0,"Happy #NationalWineDay. @hellokitty #sparklingrose is my choice for today's celebration. Let's #drink! #happymemorialday #quarantinediaries #stayhome @sanrio @NationalDayCal #MemorialDay2020 #wineday #wine #winelover #winetime #wineoclock #winebottle #dachshund #pet #dog",,@hellokitty @sanrio @NationalDayCal,#NationalWineDay #sparklingrose #drink #happymemorialday #quarantinediaries #stayhome #stayhome #MemorialDay2020 #wineday #wine #winelover #winetime #wineoclock #winebottle #dachshund #pet #dog,1265077929609846785,https://twitter.com/experien_CEZ/status/1265077929609846785
2020-05-26 00:25:12,JacobMiltSmith,,0,0,8,"Now listen to me, we have the 3rd Doctor from Dr. Who this week!#drawing #charcoal #charcoalart #chalk #chalkart #monochromatic #illustration #art #artwork #traditionalart #artist #utahartist #portrait #renaissancepet #pet #dog #poodle #drwho #3rddoctor #jonpertwee #fanart",,,#drawing #charcoal #charcoalart #chalk #chalkart #monochromatic #illustration #art #artwork #traditionalart #artist #utahartist #portrait #renaissancepet #pet #dog #poodle #drwho #3rddoctor #jonpertwee #fanart,1265076484458201088,https://twitter.com/JacobMiltSmith/status/1265076484458201088
2020-05-26 00:16:04,m_june13,,0,0,1,"He also exercises doing yoga. . . #monday #quarantine #yoga #pet #dog #exercise #sleeping #bed #rest #cute https://www.instagram.com/p/CAoW_qnDoGB/?igshid=iv19fhzkraam",,,#monday #quarantine #yoga #pet #dog #exercise #sleeping #bed #rest #cute,1265074186336305153,https://twitter.com/m_june13/status/1265074186336305153
2020-05-26 00:15:02,soqic,,0,0,2,"Pipes says: Ugh! Another Monday. #cats #cat #catstagram #CatsOfTwitter #catlover #meow #kitty #catlovers #cute #pet #gato #ilovemycat #lovecats",,,#cats #cat #catstagram #CatsOfTwitter #catlover #meow #kitty #catlovers #cute #pet #gato #ilovemycat #lovecats,1265073926943670272,https://twitter.com/soqic/status/1265073926943670272
2020-05-26 00:12:03,GetWallsIO,,0,0,0,"Cute Sleepy Chocolate Labrador #sleepy #chocolate #labrador #dog #pet #cute https://getwalls.io/292399/",,,#sleepy #chocolate #labrador #dog #pet #cute,1265073175022301184,https://twitter.com/GetWallsIO/status/1265073175022301184
2020-05-26 00:10:29,LordofKavaka,,2,0,4,"She’s hiding under the dining room table, which conveniently put her in line with the floor fan. #HelenaJustinaSpam #pet #cat",,,#HelenaJustinaSpam #pet #cat,1265072780992589824,https://twitter.com/LordofKavaka/status/1265072780992589824
2020-05-26 00:10:28,Gigglingpawsan1,,0,0,0,"4 Products Every Dog-Friendly Office Should Consider via @Entrepreneur http://entm.ag/9y1 #Paws #Pets #Office #Pet Products #Dogs",,@Entrepreneur,#Paws #Pets #Office #Pet #Dogs,1265072775116525568,https://twitter.com/Gigglingpawsan1/status/1265072775116525568
2020-05-26 00:07:08,wwpetrescue,,0,1,1,"Hershes #adopt #pet #StAugustine https://wwpetrescue.org/pet/hershes/",,,#adopt #pet #StAugustine,1265071939204403202,https://twitter.com/wwpetrescue/status/1265071939204403202
2020-05-26 00:07:05,MeowMoeDotCom,,0,1,4,"Cute cats on cat island. #Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos https://www.meowmoe.com/641162/cute-cats-on-cat-island/",,,#Cats #Cat #Kittens #Kitten #Kitty #Pets #Pet #Meow #Moe #CuteCats #CuteCat #CuteKittens #CuteKitten #MeowMoe #CuteCatsVideos #CuteKittensVideos #CuteKittiesVideos #CuteMeowVideos,1265071923857444869,https://twitter.com/MeowMoeDotCom/status/1265071923857444869
2020-05-26 00:07:00,wwpetrescue,,0,2,2,"Pinta the Poly #adopt #pet #StAugustine https://wwpetrescue.org/pet/pinta-the-poly/",,,#adopt #pet #StAugustine,1265071904785825793,https://twitter.com/wwpetrescue/status/1265071904785825793
